1,1,221.907,0,0
1,1,610.488,0,0
0.99938,1,879.911,0,0
1,1,775.385,0,0
0.997882,1,143.727,0,0
0.99671,0.984147,9.05,0,0
0.969696,0.956133,9.05,0,0
0.97368,0.920317,9.05,0,0
0.965118,0.889198,9.05,0,0
0.99067,0.906489,9.05,0,0
0.986572,0.909464,9.05,0,0
0.973501,0.901955,9.05,0,0
0.965081,0.89551,9.05,0,0
0.942964,0.906267,9.05,0,0
0.963822,0.955734,9.05,0,0
0.984588,1,1765.17,0,0
0.983182,1,617.066,0,0
0.987078,1,160.4,0,0
0.99246,1,588.877,0,0
1,1,629.15,0,0
1,1,387.052,0,0
1,1,764.529,0,0
1,1,817.298,0,0
1,1,776.746,0,0
1,1,852.063,0,0
1,1,3599.51,0,0
1,1,618.456,0,0
1,1,1295.04,0,0
1,1,1551.46,0,0
1,1,207.862,0,0
1,1,4403.32,0,0
1,1,2804.5,0,0
1,1,2514.21,0,0
1,1,2059.87,0,0
1,1,2847.08,0,0
1,1,2922.58,0,0
1,1,4686.25,0,0
1,1,1324.33,0,0
1,1,3173.44,0,0
1,1,464.451,0,0
1,1,1594.72,0,0
1,1,1217.69,0,0
1,1,981.062,0,0
1,1,1754.52,0,0
1,1,567.213,0,0
1,1,194.313,0,0
0.998452,1,22.1031,0,0
0.993257,1,30.1393,0,0
0.969778,0.968836,9.05,0,0
0.952057,0.923864,9.05,0,0
0.956492,0.89308,9.05,0,0
0.964353,0.8506,9.05,0,0
0.947451,0.820764,9.05,0,0
0.91669,0.779017,9.05,0,0
0.906519,0.740284,9.05,0,0
0.883396,0.712026,9.05,0,0
0.859181,0.67538,9.05,0,0
0.837041,0.627911,9.05,0,0
0.7983,0.587631,9.05,0,0
0.774769,0.546658,9.05,0,0
0.76025,0.495736,9.05,0,0
0.749577,0.492951,9.05,0,0
0.752613,0.463722,9.05,0,0
0.748071,0.437674,9.05,0,0
0.782723,0.491476,9.05,0,0
0.777202,0.47364,9.05,0,0
0.803343,0.439346,9.05,0,0
0.797672,0.406488,9.05,0,0
0.800391,0.373054,9.05,0,0
0.80349,0.416088,9.05,0,0
0.827974,0.525066,27.139,0,0
0.94937,0.785164,27.139,0,0
1,0.992158,27.139,0,0
1,1,38.7838,0,0
1,1,374.981,0,0
1,1,1481.79,0,0
1,1,1245.07,0,0
1,1,1686.24,0,0
1,1,385.867,0,0
1,1,402.168,0,0
1,1,230.591,0,0
1,1,2155.04,0,0
1,1,1376.11,01,1,600.874,0,0
1,1,498.531,0,0
1,1,3221.05,0,0
1,1,2308.16,0,0
1,1,1500.8,0,0
1,1,2916.84,0,0
1,1,1223.75,0,0
1,1,1555.7,0,0
1,1,1502.88,0,0
1,1,1619.69,0,0
1,1,833.144,0,0
1,1,640.381,0,0
1,1,20.1355,0,0
0.992543,1,12.2489,0,0
0.99369,1,70.0738,0,0
0.968666,1,248.805,0,0
0.959152,1,238.754,0,0
0.934576,1,98.2448,0,0
0.921173,1,243.033,0,0
0.981276,1,151.832,0,0
1,1,1459.36,0,0
1,1,225.402,0,0
0.997164,1,1220.91,0,0
1,1,1069.13,0,0
1,1,1800.09,0,0
0.980974,0.995036,9.05,0,0
1,1,2041.6,0,0
0.982023,1,245.184,0,0
1,1,6293.87,0,0
1,1,1173.22,0,0
1,1,1661.63,0,0
1,1,9214.54,0,0
1,1,9502.94,0,0
1,1,1524.64,0,0
1,1,2071.13,0,0
1,1,1552.28,0,0
1,1,793.952,0,0
0.997936,1,1413.17,0,0
1,11,1,2513.99,0,0
1,1,1889.03,0,0
1,1,2143.45,0,0
1,1,2067.96,0,0
1,1,903.369,0,0
1,1,2400.53,0,0
1,1,2959.68,0,0
1,1,1585.02,0,0
1,1,1880.44,0,0
1,1,2057.78,0,0
1,1,1309.69,0,0
1,1,1205.5,0,0
1,1,687.518,0,0
1,1,550.748,0,0
1,1,1020.14,0,0
1,1,1138.45,0,0
1,1,3564.06,0,0
1,1,495.798,0,0
1,1,308.281,0,0
1,1,416.8,0,0
1,1,569.494,0,0
1,1,1168.9,0,0
1,1,1287.73,0,0
0.996934,1,41.3294,0,0
1,0.97726,27.139,0,0
1,0.970594,27.139,0,0
0.987465,0.968796,9.05,0,0
0.969368,0.955528,9.05,0,0
0.951814,0.925768,9.05,0,0
0.919899,0.905915,9.05,0,0
0.926908,0.955279,9.05,0,0
0.900388,0.961145,9.05,0,0
0.871303,1,54.4767,0,0
0.919402,1,443.304,0,0
1,1,2534.08,0,0
1,1,473.153,0,0
1,1,20.4314,0,0
1,1,180.178,0,0
0.970355,0.975589,9.05,0,0
0.953446,1,212.348,0,0
0.978717,1,441.97,0,0
0.956412,0.991415,9.05,0,0
0.96849,1,706.987,0,0
1,1,1055.71,0,0
0.998901,1,658.566,0,0
0.970215,0.976844,9.05,0,0
0.94041,0.949092,9.05,0,0
0.924673,0.90705,9.05,0,0
0.928755,0.892864,9.05,0,0
0.902578,0.866337,9.05,0,0
0.884597,0.835477,9.05,0,0
0.869731,0.815978,9.05,0,0
0.867349,0.794541,9.05,0,0
0.848407,0.779214,27.139,0,0
0.841691,0.777221,27.139,0,0
0.836492,0.753987,27.139,0,0
0.816193,0.740292,31.016,0,0
0.861571,0.897032,27.139,0,0
0.86256,0.882313,27.139,0,0
0.879454,0.90582,27.139,0,0
0.996525,1,504.655,0,0
1,1,898.252,0,0
1,1,404.731,0,0
0.998714,1,57.0014,0,0
0.998278,1,404.048,0,0
0.998712,1,1060.37,0,0
1,1,597.007,0,0
1,1,233.321,0,0
1,1,2242.97,0,0
1,1,3361.81,0,0
1,1,5066.48,0,0
1,1,600.432,0,0
0.999965,0.997893,27.139,0,0
1,0.988095,27.139,0,0
1,1,430.937,0,0
0.999994,1,54.1189,0,0
1,1,933.287,0,0
1,0.994621,27.139,0,0
1,0.988514,9.05,0,0
1,1,915.752,0,0
1,1,262.93,0,0
0.997962,0.993758,9.05,0,0
0.9935,1,861.651,0,0
1,1,491.027,0,0
1,1,49.7322,0,0
0.962025,0.976826,9.05,0,0
0.935756,0.977102,9.05,0,0
0.908081,1,114.002,0,0
0.89349,1,321.021,0,0
0.875303,1,92.4353,0,0
0.84595,0.977863,9.05,0,0
0.825542,0.974255,9.05,0,0
0.96127,1,18416.7,0,0
0.955134,1,1928.04,0,0
0.954656,1,1255.49,0,0
0.951029,1,6797,0,0
0.956107,1,1188.17,0,0
0.959345,1,1438.91,0,0
0.936888,1,161.311,0,0
0.937842,1,32.4694,0,0
0.941493,1,59.0998,0,0
0.952996,1,424.364,0,0
0.978712,1,174.869,0,0
0.97921,1,803.571,0,0
0.978561,1,587.491,0,0
1,1,1207.35,0,0
1,1,2588.49,0,0
1,1,1582.33,0,0
1,1,195.209,0,0
1,1,866.141,0,0
1,1,2582.14,0,0
1,1,1356.49,0,0
1,1,5267.74,0,0
1,1,4094.05,0,0
1,1,1693.24,0,0
1,1,833.297,0,0
1,1,1074.89,0,0
1,1,7586.82,0,0
1,1,2072.75,0,0
1,1,3024.63,0,0
1,1,3581.41,0,0
1,1,1299.29,0,0
1,1,224.334,0,0
1,1,2627.06,0,0
1,1,534.719,0,0
1,1,3544.28,0,0
1,1,1051.06,0,0
0.997226,1,165.091,0,0
0.996428,1,399.677,0,0
1,1,2467.15,0,0
1,1,502.275,0,0
0.996197,1,465.049,0,0
0.995947,1,386.729,0,0
1,1,1638.36,0,0
0.996439,1,2510.05,0,0
1,1,1920.05,0,0
1,1,907.98,0,0
0.977021,1,362.289,0,0
0.984248,1,196.004,0,0
0.96948,0.999058,9.05,0,0
0.940688,1,11.4766,0,0
0.898133,1,456.579,0,0
0.883274,0.985293,9.05,0,0
0.858468,0.954907,9.05,0,0
0.84532,0.956999,9.05,0,0
0.825213,0.929017,9.05,0,0
0.844963,0.887953,9.05,0,0
0.897263,0.924384,9.05,0,0
0.909164,1,17.5319,0,0
1,1,798.512,0,0
1,1,60.8094,0,0
1,1,127.993,0,0
1,1,1990.41,0,0
0.998991,1,1914.42,0,0
0.997523,1,1722.16,0,0
0.995075,1,6626.17,0,0
0.992493,1,1428.53,0,0
0.997562,1,261.514,0,0
1,1,1213.58,1,1,1200.63,0,0
1,1,2527.28,0,0
1,1,2627.32,0,0
1,1,2046.45,0,0
1,1,3926.47,0,0
1,1,4097.82,0,0
1,1,5389.01,0,0
1,1,3075.29,0,0
1,1,820.189,0,0
1,1,1054.11,0,0
1,1,1150,0,0
1,1,1231.21,0,0
1,1,1473.24,0,0
1,1,1023.6,0,0
1,1,2165.62,0,0
1,1,725.363,0,0
1,1,892.681,0,0
1,1,4656.72,0,0
1,1,657.088,0,0
1,1,1220.8,0,0
0.994059,0.992964,27.139,0,0
0.971705,1,145.449,0,0
0.967506,0.993317,9.05,0,0
0.935183,0.978248,9.05,0,0
0.900524,0.962611,9.05,0,0
0.857725,0.933997,9.05,0,0
0.846594,0.973867,9.05,0,0
0.842998,0.993974,9.05,0,0
0.835383,0.967944,9.05,0,0
0.812365,0.939263,9.05,0,0
0.782485,0.925119,9.05,0,0
0.759375,0.952946,9.05,0,0
0.746096,0.947616,9.05,0,0
0.731608,0.957296,9.05,0,0
0.730949,0.965033,9.05,0,0
0.732351,0.985155,9.05,0,0
0.747001,0.97398,9.05,0,0
0.725277,0.95729,9.05,00.739149,0.860015,9.05,0,0
0.724968,0.85708,9.05,0,0
0.712068,0.827223,9.05,0,0
0.702711,0.811689,9.05,0,0
0.671882,0.775563,9.05,0,0
0.647859,0.750908,9.05,0,0
0.614554,0.726015,9.05,0,0
0.597668,0.701631,9.05,31.7299,0
0.574379,0.637661,9.05,439.051,0
0.584047,0.449756,9.05,269.962,0
0.584279,0.319938,9.05,63.097,63.49
0.571561,0.258627,9.05,0,0
0.552537,0.227371,27.139,0,0
0.531723,0.198612,27.139,0,0
0.537637,0.178057,27.139,0,0
0.550502,0.25434,31.016,0,0
0.61138,0.343306,27.139,0,0
0.736732,0.44579,27.139,0,0
0.754131,0.454293,27.139,0,0
0.798934,0.54789,27.139,0,0
0.838861,0.571225,27.139,0,0
0.856485,0.624385,27.139,0,0
0.912893,0.774275,27.139,0,0
0.946814,0.788399,27.139,0,0
1,0.819098,27.139,0,0
1,1,56.7,0,0
1,1,260.495,0,0
1,1,122.03,0,0
1,1,102.089,0,0
0.993061,0.999534,27.139,0,0
0.978957,1,103.906,0,0
0.964365,0.990151,27.139,0,0
0.995634,1,945.098,0,0
0.98035,1,32.6168,0,0
0.962942,0.983799,27.139,0,0
0.964176,0.96865,27.139,0,0
0.950823,0.946227,27.139,0,0
0.937722,0.92406,9.05,0,0
0.929053,0.898744,9.05,0,0
0.927617,0.857833,9.05,0,0
0.929823,0.824692,9.05,0,0
0.97907,0.844336,9.05,0,0
0.980462,0.921874,9.05,0,0
0.973822,0.957447,9.05,0,0
0.938924,0.945371,9.05,0,0
0.937018,0.942797,9.05,0,0
0.922963,0.927607,9.05,0,0
0.924987,0.910606,9.05,0,0
0.949749,0.901569,9.05,0,0
0.934386,0.867317,9.05,0,0
0.910119,0.85648,9.05,0,0
0.892188,0.809904,9.05,0,0
0.866314,0.772208,9.05,0,0
0.856188,0.735656,9.05,0,0
0.853498,0.718563,9.05,0,0
0.833582,0.6973,9.05,0,0
0.824862,0.73021,9.05,0,0
0.797907,0.701779,9.05,0,0
0.781887,0.678981,9.05,0,0
0.765449,0.67676,9.05,0,0
0.744949,0.647848,9.05,0,0
0.745225,0.63182,9.05,0,0
0.762184,0.668475,9.05,0,0
0.759044,0.656396,9.05,0,0
0.74705,0.690132,27.139,0,0
0.75085,0.667066,27.139,0,0
0.740289,0.675377,27.139,0,0
0.864927,1,305.453,0,0
0.914422,1,512.648,0,0
0.928785,1,110.377,0,0
0.957149,1,327.589,0,0
1,1,924.269,0,0
1,1,220.705,0,0
1,1,988.603,0,0
1,1,904.865,0,0
1,1,416.314,0,0
1,1,863.745,0,0
1,1,2518.91,0,0
1,1,501.088,0,0
1,1,905.901,0,0
1,1,458.24,0,0
0.997122,1,218.056,0,0
1,1,283.956,0,0
1,1,1015.48,0,0
0.984524,1,199.053,0,0
0.965699,0.970454,27.139,0,0
0.947607,0.948034,27.139,0,0
0.930428,0.919538,27.139,0,0
0.963067,1,119.53,0,0
0.977436,1,21.5754,0,0
0.959307,1,236.291,0,0
0.965332,1,408.112,0,0
0.973134,1,296.987,0,0
0.950518,0.977248,9.05,0,0
0.939794,1,21.5053,0,0
0.992486,1,1553.19,0,0
0.955924,0.979259,9.05,0,0
0.924,0.971779,9.05,0,0
0.949223,1,112.301,0,0
0.921363,0.986919,9.05,0,0
0.904063,0.973309,9.05,0,0
0.895626,0.979469,9.05,0,0
0.855119,0.942776,9.05,0,0
0.964509,0.97671,9.05,0,0
0.945581,0.954819,9.05,0,0
0.973263,0.933023,9.05,0,0
0.968038,0.93198,9.05,0,0
0.948649,0.9113,9.05,0,0
0.930241,0.876241,9.05,0,0
0.895176,0.845665,9.05,0,0
0.877493,0.807641,9.05,0,0
0.8735,0.774227,9.05,0,0
0.952879,0.762491,9.05,0,0
0.964837,0.811036,9.05,0,0
0.967511,0.801941,9.05,0,0
0.973054,0.8051,9.05,0,0
0.949597,0.769887,27.139,0,0
0.963485,0.741089,27.139,0,0
0.951603,0.715263,27.139,0,0
0.958841,0.886256,31.016,0,0
0.952986,0.888981,27.139,0,0
0.953219,0.932045,27.139,0,0
0.952736,1,1633.46,0,0
0.94982,1,8725.96,0,0
0.947948,1,504.317,0,0
0.945973,1,889.317,0,0
0.947004,1,5048.34,0,0
0.943316,1,562.766,0,0
0.942689,1,291.419,0,0
0.939644,1,593.36,0,0
0.936476,1,504.627,0,0
0.933014,0.945814,1,544.371,0,0
0.942386,1,2218.78,0,0
0.939427,1,1451.66,0,0
0.936978,1,771.532,0,0
0.93325,1,550.552,0,0
0.930963,1,548.556,0,0
0.901142,0.992244,27.139,0,0
0.87257,0.977917,27.139,0,0
0.841506,0.966491,27.139,0,0
0.825476,0.968319,27.139,0,0
0.790522,0.971814,27.139,0,0
0.885197,1,580.658,0,0
0.896815,1,45.7374,0,0
0.875201,1,141.336,0,0
0.886328,1,365.682,0,0
0.966574,0.990354,9.05,0,0
0.943724,1,82.5165,0,0
0.966526,1,317.988,0,0
0.96278,1,66.9239,0,0
0.968376,1,367.999,0,0
0.972986,0.986545,9.05,0,0
0.97001,1,109.653,0,0
0.983436,1,44.2968,0,0
0.952364,1,153.097,0,0
0.951491,0.995479,9.05,0,0
0.988643,1,1913.69,0,0
0.995998,1,2841.54,0,0
0.995998,1,6658.37,0,0
0.96473,1,20.6116,0,0
0.959351,0.965622,9.05,0,0
0.941856,0.972149,9.05,0,0
0.915861,0.956456,9.05,0,0.880493,0.884811,9.05,0,0
0.885176,0.855689,9.05,0,0
0.86655,0.847223,9.05,0,0
0.853005,0.82509,9.05,0,0
0.838663,0.843606,9.05,0,0
0.851623,1,363.06,0,0
0.853639,1,463.283,0,0
0.852662,1,197.754,0,0
0.845107,0.984225,34.893,0,0
0.937136,1,296.732,0,0
0.981319,1,2971.94,0,0
0.980779,1,1454.94,0,0
0.980415,1,1025.63,0,0
0.978733,1,473.811,0,0
0.980349,1,2821.28,0,0
0.980291,1,3521.84,0,0
0.979598,1,3752.66,0,0
0.983126,1,2241.58,0,0
0.981705,1,1926.09,0,0
0.982244,1,1130.27,0,0
0.981093,1,2308.37,0,0
0.980297,1,4594.6,0,0
0.97863,1,1849.98,0,0
0.981655,1,1136.13,0,0
0.978922,1,728.936,0,0
0.981078,1,242.467,0,0
0.992727,1,2225.56,0,0
0.993646,1,1073.54,0,0
0.994554,1,802.916,0,0
1,1,1222.14,0,0
1,1,892.169,0,0
1,1,1023.67,0,0
0.989431,1,805.588,0,0
0.983972,1,1310.92,0,0
0.985436,1,537.932,0,0
0.981881,1,212.934,0,0
0.96729,0.982157,9.05,0,0
0.947301,0.966838,9.05,0,0
0.971053,1,162.015,0,0
0.950385,1,65.5671,0,0
0.999937,1,408.738,0,0
0.996458,1,295.44,0,0
0.967489,0.986924,9.05,0,0
0.955238,0.994295,9.05,0,0
0.932497,0.971755,9.05,0,0
0.892804,0.922967,9.05,0,0
0.872099,0.879751,9.05,0,0
0.85442,0.846034,9.05,0,0
0.816391,0.811247,9.05,0,0
0.791882,0.794252,9.05,0,0
0.7835,0.770932,9.05,0,0
0.783948,0.754978,9.05,0,0
0.803583,0.73612,9.05,0,0
0.883683,0.737364,9.05,0,0
0.892927,0.726956,9.05,0,0
0.918452,0.742426,9.05,0,0
1,0.737143,9.05,0,0
1,0.72122,27.139,0,0
1,0.749284,27.139,0,0
1,0.76794,27.139,0,0
1,0.810954,31.016,0,0
1,0.934347,27.139,0,0
1,1,637.504,0,0
1,1,1918.98,0,0
1,1,2446.07,0,0
1,1,752.542,0,0
1,1,2397.59,0,0
1,1,849.36,0,0
1,1,1373.66,0,0
1,1,1355.35,0,0
1,1,2842.77,0,0
1,1,6149.69,0,0
1,1,2090.66,0,0
1,1,1151.89,0,0
1,1,1207.3,0,0
1,1,1456.54,0,0
1,1,538.51,0,0
1,1,403.119,0,0
1,1,58.0448,0,0
1,0.98661,27.139,0,0
1,1,897.603,0,0
1,1,486.685,0,0
0.971286,1,74.52,0,0
0.956127,1,26.2656,0,0
0.949352,1,446.166,0,0
0.95139,1,274.04,0,0
0.949548,0.967827,9.05,0,0
0.954336,0.954788,9.05,0,0
0.988072,1,27.4445,0,0
0.964322,1,226.622,0,0
0.938474,1,86.4873,0,0
1,1,248.059,0,0
1,1,265.571,0,0
1,0.987855,9.05,0,0
1,0.967269,9.05,0,0
1,0.97949,9.05,0,0
1,0.965653,9.05,0,0
1,1,92.5202,0,0
1,0.989637,9.05,0,0
1,1,553.958,0,0
1,1,1588.64,0,0
1,1,1599.35,0,0
1,1,5458.28,0,0
1,1,753.363,0,0
1,1,571.085,0,0
1,1,2616.1,0,0
1,1,3771.8,0,0
1,1,43021.8,0,0
1,1,23282.9,0,0
1,1,15865.4,0,0
1,1,24313.9,0,0
1,1,7205.69,0,0
1,1,2051.3,0,0
1,1,621.574,0,0
1,1,5853.85,0,0
1,1,6595.33,0,0
1,1,3043.02,0,0
1,1,6276.15,0,0
1,1,3592.67,0,0
1,1,882.824,0,0
1,1,1179.6,0,0
1,1,2762.74,0,0
1,1,2654.34,0,0
1,1,1964.66,0,0
1,1,1284.92,0,0
1,1,723.431,0,0
1,1,1457.66,0,0
1,1,415.154,0,0
1,1,445.645,0,0
1,1,148.426,0,0
1,1,314.056,0,0
1,1,301.976,0,0
1,0.996876,27.139,0,0
0.99824,0.957797,27.139,0,0
0.997431,0.951076,9.05,0,0
0.99869,0.969884,9.05,0,0
0.997486,1,205.997,0,0
0.997187,1,650.596,0,0
1,1,1074.52,0,0
1,1,3136.73,0,0
1,0.964338,9.05,0,0
0.971033,0.929803,9.05,0,0
1,0.928037,9.05,0,0
1,0.908486,9.05,0,0
0.99508,0.888084,9.05,0,0
0.9838,0.860468,9.05,0,0
1,0.831033,9.05,0,0
0.987151,0.825808,9.05,0,0
0.984247,0.802477,9.05,0,0
0.961352,0.768179,9.05,0,0
0.933644,0.724454,9.05,0,0
0.89348,0.679348,9.05,0,0
0.859658,0.636354,9.05,0,0
0.860347,0.625315,9.05,0,0
0.86671,0.614626,9.05,0,0
0.857463,0.591436,9.05,0,0
0.829942,0.566699,9.05,0,0
0.859313,0.607024,9.05,0,0
0.852065,0.614726,9.05,0,0
0.852073,0.748078,9.05,0,0
0.846489,0.729753,9.05,0,0
0.849434,0.768402,27.139,0,0
0.879587,1,664.135,0,0
0.934131,1,1436.61,0,0
1,1,6144.98,0,0
0.998676,1,491.094,0,0
1,1,2222,0,0
1,1,4641.11,0,0
1,1,6618.93,0,0
0.999405,1,542.251,0,0
1,1,1009.26,0,0
1,1,2279.91,0,0
1,1,565.682,0,0
0.996883,1,159.003,0,0
0.998934,1,536.431,0,0
0.997875,1,1042.25,0,0
1,1,936.82,0,0
0.99879,1,244.339,0,0
0.999798,1,478.181,0,0
0.99274,1,146.398,0,0
1,1,158.443,0,0
1,1,54.6429,0,0
0.973446,0.998052,27.139,0,0
0.98398,1,115.736,0,0
0.966295,1,109.47,0,0
0.940769,1,113.3,0,0
0.952263,1,100.102,0,0
0.918821,0.967755,9.05,0,0
0.892562,0.96975,9.05,0,0
0.852272,0.936969,9.05,0,0
0.829655,0.938374,9.05,0,0
0.811104,0.894083,9.05,0,0
0.787438,0.866728,9.05,0,0
0.758001,0.82808,9.05,0,0
0.718428,0.804887,9.05,0,0
0.699301,0.753082,9.05,0,0
0.663245,0.696544,9.05,0,0
0.632234,0.663548,9.05,0,0
0.623363,0.625042,9.05,0,0
0.593575,0.632152,9.05,103.325,0
0.555579,0.610193,9.05,767.863,0
0.566863,0.352249,9.05,268.242,63.49
0.540317,0.207986,9.05,0,0
0.51686,0.18488,9.05,0,0
0.510566,0.156763,9.05,0,0
0.503152,0.201821,9.05,0,0
0.482573,0.229861,9.05,0,0
0.466295,0.221353,9.05,0,0
0.476043,0.288757,9.05,0,0
0.491497,0.388481,9.05,498.275,63.49
0.507804,0.41099,9.05,641.183,63.49
0.522365,0.422225,9.05,712.519,63.49
0.547388,0.382201,9.05,458.403,63.49
0.579885,0.500661,27.139,324.663,0
0.602678,0.676146,27.139,0,0
0.611952,0.724101,27.139,0,0
0.62167,0.741205,34.893,0,0
0.748028,0.94199,27.139,0,0
1,1,5323.48,0,0
1,1,851.04,0,0
1,1,1456.78,0,0
1,1,1206.57,0,0
1,1,4836.43,0,0
1,1,3009.87,0,0
1,1,2847.1,0,0
1,1,1036.45,0,0
1,1,1674.91,0,0
1,1,2565.01,0,0
1,1,2831.85,0,0
1,1,5662.68,0,0
1,1,2912.68,0,0
1,1,1264.74,0,0
1,1,420.697,0,0
1,1,633.199,0,0
1,1,822.62,0,0
1,1,2034.36,0,0
1,1,212.785,0,0
1,1,216.767,0,0
0.987313,1,256.126,0,0
0.966675,1,59.2155,0,0
0.946912,0.975295,9.05,0,0
0.924528,0.957946,9.05,0,0
0.920298,1,199.018,0,0
0.900476,0.986662,9.05,0,0
0.894165,0.972828,9.05,0,0
0.859636,0.950295,9.05,0,0
0.841253,0.961996,9.05,0,0
0.822134,0.987278,9.05,0,0
0.793083,0.998762,9.05,0,0
0.773194,0.977806,9.05,0,0
0.757534,0.962053,9.05,0,0
0.736497,0.959708,9.05,0,0
0.708383,0.920616,9.05,0,0
0.675263,0.879925,9.05,0,0
0.650369,0.839484,9.05,0,0
0.62293,0.78843,9.05,0,0
0.626063,0.777044,9.05,0,0
0.604499,0.854876,9.05,0,0
0.590451,0.950886,9.05,157.958,0
0.597297,1,282.976,0,0
0.590807,1,196.095,0,0
0.619427,1,935.016,0,0
0.596326,0.990928,9.05,55.2028,0
0.572293,1,266.118,218.47,0
0.601651,1,346.84,0,0
0.608787,1,549.932,0,0
0.698239,1,2125.01,0,0
0.711783,1,504.522,0,0
0.709805,1,169.771,0,0
0.697642,0.988832,27.139,0,0
0.717356,1,161.843,0,0
0.720654,1,127.645,0,0
0.755852,1,327.002,0,0
0.814685,1,538.2,0,0
0.928658,1,575.486,0,0
1,1,2410.54,0,0
1,1,1706.56,0,0
1,1,1459.22,0,0
1,1,4689.78,0,0
1,1,234.351,0,0
1,1,3556.16,0,0
1,1,741.3,0,0
1,1,537.754,0,0
1,1,999.683,0,0
1,1,1290.4,0,0
0.988192,1,158.221,0,0
1,1,613.871,0,0
0.996896,1,175.673,0,0
0.995896,1,110.448,0,0
0.992472,1,424.207,0,0
0.965549,1,13.0081,0,0
0.935052,0.992134,9.05,0,0
0.924396,1,240.482,0,0
0.923608,1,102.622,0,0
0.98092,1,1476.82,0,0
0.992265,1,933.952,0,0
0.996847,1,20.6104,0,0
0.968667,0.960072,9.05,0,0
0.939845,0.954554,9.05,0,0
0.90122,0.932191,9.05,0,0
0.863458,0.910136,9.05,0,0
0.838898,0.874405,9.05,0,0
0.817645,0.841627,9.05,0,0
0.792757,0.802576,9.05,0,0
0.751222,0.784124,9.05,0,0
0.717131,0.729389,9.05,0,0
0.676126,0.693099,9.05,0,0
0.656388,0.649079,9.05,0,0
0.620087,0.604107,9.05,0,0
0.586614,0.573051,9.05,225.065,0
0.527257,0.430414,9.05,764.512,63.49
0.507894,0.115811,9.05,0,0
0.486252,0.0678775,9.05,0,0
0.472193,0.0273122,9.05,0,0
0.454613,0,9.05,0,0
0.452976,0,9.05,0,0
0.442615,0,9.05,0,0
0.435982,0,27.139,0,0
0.424502,0.0058021,27.139,0,0
0.411614,0.00799741,27.139,0,0
0.401736,0,31.016,0,0
0.412814,0.000367837,27.139,0,0
0.472435,0.103293,27.139,0,0
0.588303,0.35556,27.139,177.435,0
0.789761,0.655173,27.139,0,0
0.80992,0.650179,27.139,0,0
0.950424,0.759219,27.139,0,0
0.9518,0.900444,27.139,0,0
0.951686,0.955727,27.139,0,0
0.955793,0.989962,27.139,0,0
0.964912,1,2090.42,0,0
0.976587,1,1001.54,0,0
0.981402,1,110.017,0,0
0.988611,1,126.971,0,0
0.97171,0.972615,27.139,0,0
0.947145,0.944767,27.139,0,0
0.919712,0.915618,27.139,0,0
0.983846,1,995.565,0,0
0.971308,1,31.3378,0,0
0.984024,1,31.7677,0,0
0.972761,0.975858,27.139,0,0
0.95502,0.965699,27.139,0,0
0.924083,0.928315,9.05,0,0
0.907914,0.896424,9.05,0,0
0.897439,0.883567,9.05,0,0
