Realization Number,Raleigh Average Weekly Release Volume (MGW),Durham Average Weekly Buyback Volume (MGW),Total Realization Cost of Releases to Raleigh,Total Realization Cost of Releases to Durham,Raleigh Average Weekly Transfer Volume (MGW),Durham Average Weekly Transfer Volume (MGW),Total Realization Cost of Transfers to Raleigh,Total Realization Cost of Transfers to Durham
67,3.52277,0.380518,11.0694,-11.0694,0,0,0,0
68,7.24832,0.567927,9.72456,-9.72456,0,0,0,0
69,14.9182,1.31531,4.36135,-4.36135,0,0,0,0
70,8.9164,1.03988,6.33779,-6.33779,0,0,0,0
71,8.00927,1.28784,4.55843,-4.55843,0,0,0,0
72,4.48914,0.637023,9.22872,-9.22872,0,0,0,0
73,9.90173,1.35195,4.09839,-4.09839,0,0,0,0
74,6.4734,0.800659,8.05447,-8.05447,0,0,0,0
75,9.55826,1.25681,4.78114,-4.78114,0,0,0,0
76,4.79778,0.729567,8.56462,-8.56462,0,0,0,0
77,5.73765,0.392177,10.9857,-10.9857,0,0,0,0
78,8.69009,0.692933,8.82751,-8.82751,0,0,0,0
79,7.25995,0.496242,10.239,-10.239,0,0,0,0
80,13.0426,1.13749,5.63739,-5.63739,0,0,0,0
81,17.6346,1.33984,4.1853,-4.1853,0,0,0,0
82,11.4907,1.27932,4.6196,-4.6196,0,0,0,0
83,7.47339,0.765463,8.30704,-8.30704,0,0,0,0
84,5.80947,0.769634,8.2771,-8.2771,0,0,0,0
85,7.92513,1.09026,5.97632,-5.97632,0,0,0,0
86,3.403,0.431832,10.7012,-10.7012,0,0,0,0
87,6.36073,0.488327,10.2958,-10.2958,0,0,0,0
88,8.41887,1.05902,6.2005,-6.2005,0,0,0,0
89,7.31827,1.06875,6.13064,-6.13064,0,0,0,0
90,4.39691,0.45461,10.5377,-10.5377,0,0,0,0
91,15.9674,1.28815,4.55622,-4.55622,0,0,0,0
92,4.77216,0.787173,8.15125,-8.15125,0,0,0,0
93,12.459,1.30864,4.40918,-4.40918,0,0,0,0
94,10.2059,0.961,6.90386,-6.90386,0,0,0,0
95,4.96389,0.767537,8.29216,-8.29216,0,0,0,0
96,10.1576,1.22585,5.00328,-5.00328,0,0,0,0
97,6.37957,0.77624,8.2297,-8.2297,0,0,0,0
98,6.01533,0.308026,11.5896,-11.5896,0,0,0,0
99,4.47196,0.806911,8.00961,-8.00961,0,0,0,0
