0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.04,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.06,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.08,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.04,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.06,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.08,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.1,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.04,0.02,0.04,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.06,0.02,0.06,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.06,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.08,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.1,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.06,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.08,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.1,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.06,0.06,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.08,0.08,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.1,0.1,500,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.05,0,0.165,0.299,0,0,0,0,2,2,2,2,0,0,0,0,0.05,0.05,0.05,0.05,0,0,0,0.5,0,0,0,0,0,0.75,0,0.8,0.85,0.8,0.9,0.8,0.9,0,0,80,90,99,0.093,0.388,0,4100,5,5,5,5,0.04,0.04,100,0.003,1,0.423,0.02,1.4,0,0,0,0,0,0,0.0035,0,0,0.8,-0.5,0.95,0.9,0.95,0.9
